Temp_current,Setpoint,Humidity,Temp_t1,Temp_t2,Command_MPC
26.38458723865978,33.25279455760379,80.06370050102291,26.31591584602037,26.247088382034054,100.0
26.453102913855563,33.25279455760379,61.85922638490088,26.38458723865978,26.31591584602037,100.0
26.521463224708498,33.25279455760379,60.93414664790632,26.453102913855563,26.38458723865978,100.0
26.589668523518682,33.25279455760379,59.060883738285604,26.521463224708498,26.453102913855563,100.0
26.657719161787348,33.25279455760379,56.823016312680444,26.589668523518682,26.521463224708498,100.0
26.72561549021867,33.25279455760379,60.681561347401136,26.657719161787348,26.589668523518682,100.0
26.793357858721574,33.25279455760379,46.78127075366496,26.72561549021867,26.657719161787348,100.0
26.86094661641155,33.25279455760379,40.49186316873099,26.793357858721574,26.72561549021867,100.0
26.92838211161243,33.25279455760379,71.1473753945451,26.86094661641155,26.793357858721574,100.0
26.995664691858206,33.25279455760379,74.6979117810171,26.92838211161243,26.86094661641155,100.0
27.06279470389481,33.25279455760379,50.112342598333655,26.995664691858206,26.92838211161243,100.0
27.129772493681894,33.25279455760379,61.124497176906196,27.06279470389481,26.995664691858206,100.0
27.196598406394635,33.25279455760379,82.69740510537366,27.129772493681894,27.06279470389481,100.0
27.263272786425485,33.25279455760379,50.85436380917062,27.196598406394635,27.129772493681894,100.0
27.32979597738597,33.25279455760379,55.22979078871669,27.263272786425485,27.196598406394635,100.0
27.39616832210845,33.25279455760379,54.30857524622147,27.32979597738597,27.263272786425485,100.0
27.46239016264789,33.25279455760379,70.29456830527965,27.39616832210845,27.32979597738597,100.0
27.528461840283608,33.25279455760379,92.65437991642393,27.46239016264789,27.39616832210845,100.0
27.59438369552106,33.25279455760379,49.20031082776071,27.528461840283608,27.46239016264789,100.0
27.660156068093574,33.25279455760379,91.57831796121411,27.59438369552106,27.528461840283608,100.0
27.72577929696411,33.25279455760379,80.74514480712372,27.660156068093574,27.59438369552106,100.0
27.791253720327003,33.25279455760379,90.78841885743785,27.72577929696411,27.660156068093574,100.0
27.85657967560971,33.25279455760379,81.07421728236483,27.791253720327003,27.72577929696411,100.0
27.921757499474538,33.25279455760379,79.91957679846142,27.85657967560971,27.791253720327003,100.0
27.9867875278204,33.25279455760379,81.18784117282189,27.921757499474538,27.85657967560971,100.0
28.051670095784527,33.25279455760379,69.89979129502544,27.9867875278204,27.921757499474538,100.0
28.1164055377442,33.25279455760379,89.72865612890018,28.051670095784527,27.9867875278204,100.0
28.180994187318475,33.25279455760379,67.41829983218405,28.1164055377442,28.051670095784527,100.0
28.245436377369906,33.25279455760379,47.38823403095429,28.180994187318475,28.1164055377442,100.0
28.309732440006254,33.25279455760379,66.81949954849821,28.245436377369906,28.180994187318475,100.0
28.373882706582204,33.25279455760379,63.71106775489657,28.309732440006254,28.245436377369906,100.0
28.437887507701067,33.25279455760379,83.83643499276114,28.373882706582204,28.309732440006254,100.0
28.501747173216483,33.25279455760379,73.06256257615867,28.437887507701067,28.373882706582204,100.0
28.565462032234134,33.25279455760379,91.42649432605077,28.501747173216483,28.437887507701067,100.0
28.62903241311342,33.25279455760379,69.37994976323455,28.565462032234134,28.501747173216483,100.0
28.692458643469173,33.25279455760379,44.747279350493216,28.62903241311342,28.565462032234134,100.0
28.755741050173324,33.25279455760379,81.17478543609168,28.692458643469173,28.62903241311342,100.0
28.818879959356604,33.25279455760379,64.13613660958849,28.755741050173324,28.692458643469173,100.0
28.881875696410216,33.25279455760379,60.88254158391206,28.818879959356604,28.755741050173324,100.0
28.944728585987516,33.25279455760379,66.81823053287307,28.881875696410216,28.818879959356604,100.0
29.007438952005685,33.25279455760379,79.44385611492986,28.944728585987516,28.881875696410216,100.0
29.070007117647396,33.25279455760379,61.66600029528571,29.007438952005685,28.944728585987516,100.0
29.13243340536248,33.25279455760379,63.722844781182815,29.070007117647396,29.007438952005685,100.0
29.194718136869596,33.25279455760379,93.5217490276774,29.13243340536248,29.070007117647396,100.0
29.256861633157875,33.25279455760379,78.72762912501489,29.194718136869596,29.13243340536248,100.0
29.318864214488585,33.25279455760379,88.78263141053722,29.256861633157875,29.194718136869596,100.0
29.380726200396772,33.25279455760379,45.01203293151441,29.318864214488585,29.256861633157875,100.0
29.442447909692923,33.25279455760379,44.91588067120897,29.380726200396772,29.318864214488585,100.0
29.504029660464596,33.25279455760379,82.92491341341193,29.442447909692923,29.380726200396772,100.0
29.565471770078055,33.25279455760379,67.77424061126116,29.504029660464596,29.442447909692923,100.0
29.626774555179917,33.25279455760379,54.93927382590527,29.565471770078055,29.504029660464596,100.0
29.687938331698785,33.25279455760379,40.86114996495566,29.626774555179917,29.565471770078055,100.0
29.74896341484686,33.25279455760379,43.62665992528537,29.687938331698785,29.626774555179917,100.0
29.80985011912158,33.25279455760379,64.61142511571802,29.74896341484686,29.687938331698785,100.0
29.870598758307246,33.25279455760379,76.63621515065357,29.80985011912158,29.74896341484686,100.0
29.931209645476617,33.25279455760379,85.42084004770399,29.870598758307246,29.80985011912158,100.0
29.99168309299254,33.25279455760379,80.64121812497305,29.931209645476617,29.870598758307246,100.0
30.052019412509566,33.25279455760379,62.930016532773905,29.99168309299254,29.931209645476617,100.0
30.11221891497553,33.25279455760379,60.579680017821545,30.052019412509566,29.99168309299254,100.0
30.17228191063318,33.25279455760379,53.56755109288162,30.11221891497553,30.052019412509566,100.0
30.23220870902177,33.25279455760379,54.2332599759395,30.17228191063318,30.11221891497553,100.0
30.291999618978636,33.25279455760379,54.438726954523624,30.23220870902177,30.17228191063318,100.0
30.351654948640817,33.25279455760379,89.56217512039508,30.291999618978636,30.23220870902177,100.0
30.41117500544662,33.25279455760379,56.295225534343174,30.351654948640817,30.291999618978636,100.0
30.470560096137216,33.25279455760379,93.95389892630479,30.41117500544662,30.351654948640817,100.0
30.52981052675822,33.25279455760379,87.60763215476592,30.470560096137216,30.41117500544662,100.0
30.58892660266126,33.25279455760379,85.13517618892865,30.52981052675822,30.470560096137216,100.0
30.647908628505565,33.25279455760379,91.99432375447418,30.58892660266126,30.52981052675822,100.0
30.70675690825952,33.25279455760379,67.97998022037346,30.647908628505565,30.58892660266126,100.0
30.765471745202245,33.25279455760379,47.690352238214594,30.70675690825952,30.647908628505565,100.0
30.82405344192514,33.25279455760379,61.32976802512202,30.765471745202245,30.70675690825952,100.0
30.882502300333474,33.25279455760379,83.67150901858922,30.82405344192514,30.765471745202245,100.0
30.94081862164791,33.25279455760379,65.87512275482165,30.882502300333474,30.82405344192514,100.0
30.999002706406078,33.25279455760379,70.83366455568526,30.94081862164791,30.882502300333474,100.0
31.057054854464113,33.25279455760379,87.97093575937357,30.999002706406078,30.94081862164791,100.0
31.11497536499821,33.25279455760379,59.40579731941437,31.057054854464113,30.999002706406078,100.0
31.17276453650615,33.25279455760379,68.14092249732094,31.11497536499821,31.057054854464113,100.0
31.230422666808856,33.25279455760379,67.60086888782064,31.17276453650615,31.11497536499821,100.0
31.28795005305192,33.25279455760379,49.61699982543556,31.230422666808856,31.17276453650615,100.0
31.345346991707128,33.25279455760379,58.68285241833522,31.28795005305192,31.230422666808856,100.0
31.402613778574004,33.25279455760379,85.7270396010478,31.345346991707128,31.28795005305192,100.0
31.459750708781318,33.25279455760379,58.274714659511666,31.402613778574004,31.345346991707128,100.0
31.516758076788616,33.25279455760379,93.05556326788442,31.459750708781318,31.402613778574004,100.0
31.573636176387733,33.25279455760379,85.08326367281869,31.516758076788616,31.459750708781318,100.0
31.630385300704315,33.25279455760379,53.44070778051936,31.573636176387733,31.516758076788616,100.0
31.687005742199318,33.25279455760379,69.69362090115456,31.630385300704315,31.573636176387733,100.0
31.74349779267052,33.25279455760379,66.12119585272036,31.687005742199318,31.630385300704315,100.0
31.799861743254034,33.25279455760379,83.61527592109942,31.74349779267052,31.687005742199318,100.0
31.856097884425793,33.25279455760379,57.45577650195365,31.799861743254034,31.74349779267052,100.0
31.91220650600306,33.25279455760379,81.22820076277324,31.856097884425793,31.799861743254034,100.0
31.96818789714591,33.25279455760379,42.15091051802239,31.91220650600306,31.856097884425793,100.0
32.02404234635873,33.25279455760379,43.26413177575914,31.96818789714591,31.91220650600306,100.0
32.07977014149171,33.25279455760379,49.14612148391841,32.02404234635873,31.96818789714591,100.0
32.13537156974229,33.25279455760379,69.09881961994611,32.07977014149171,32.02404234635873,100.0
